,dataset,question,answer,question_type,referential_title,filename,dataset_100_stacked_bar_data.csv,dataset_area_data.csv,dataset_bar_data.csv,dataset_histogram_data.csv,dataset_line_data.csv,dataset_pie_data.csv,dataset_scatterplot_data.csv,dataset_stacked_area_data.csv,dataset_stacked_bar_data.csv,plot_type_bar,plot_type_hist,plot_type_line,plot_type_pie,plot_type_scatter,plot_type_stacked_bar,plot_type_stacked_bar_100,color_black,color_burlywood,color_chartreuse,color_lightgray,color_lightpink,color_mediumvioletred,color_navy,color_red,color_saddlebrown,color_tomato
1799,histogram_data.csv,"How many people have rated the taxi 4.9? Optionns: 200, 240, 345, Cannot be inferred", Cannot be inferred ,Identify the Characteristic of Bins,0,histogram_data.csv_hist_Taxi_Passenger_Ratings_burlywood.png,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1800,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_red.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1801,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_red.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1802,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_saddlebrown.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1803,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_saddlebrown.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1804,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_lightgray.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1805,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_lightgray.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1806,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_lightpink.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1807,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_lightpink.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1808,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_navy.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1809,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_navy.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1810,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_tomato.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1811,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_tomato.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1812,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_black.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1813,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_black.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1814,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_mediumvioletred.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1815,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_mediumvioletred.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1816,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_chartreuse.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1817,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_chartreuse.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1818,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_burlywood.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1819,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_burlywood.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1820,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_red.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1821,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_red.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1822,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_saddlebrown.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1823,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_saddlebrown.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1824,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_lightgray.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1825,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_lightgray.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1826,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_lightpink.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1827,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_lightpink.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1828,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_navy.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1829,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_navy.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1830,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_tomato.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1831,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_tomato.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1832,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_black.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1833,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_black.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1834,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_mediumvioletred.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1835,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_mediumvioletred.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1836,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_chartreuse.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1837,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_chartreuse.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1838,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_burlywood.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1839,scatterplot_data.csv,"What is the weight for the person who is 165.1 cm tall? Options: 53.9 kg, 67.7 kg, 70.5 kg, 82.7 kg, Omit", 70.5 kg,Retrieve Value,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_burlywood.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1840,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_red.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1841,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_red.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1842,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_saddlebrown.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1843,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_saddlebrown.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1844,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_lightgray.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1845,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_lightgray.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1846,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_lightpink.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1847,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_lightpink.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1848,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_navy.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1849,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_navy.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1850,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_tomato.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1851,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_tomato.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1852,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_black.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1853,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_black.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1854,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_mediumvioletred.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1855,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_mediumvioletred.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1856,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_chartreuse.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1857,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_chartreuse.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1858,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_burlywood.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1859,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,1,scatterplot_data.csv_scatter_Slightly_Positive_Correlation_Between_Men's_Height_and_Weight_burlywood.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1860,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_red.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1861,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_red.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1862,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_saddlebrown.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1863,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_saddlebrown.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1864,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_lightgray.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1865,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_lightgray.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1866,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_lightpink.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1867,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_lightpink.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1868,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_navy.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1869,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_navy.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1870,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_tomato.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1871,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_tomato.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1872,scatterplot_data.csv,"What is the height for the tallest person among the 85 males? Options: 175.3 cm, 192 cm, 197.1 cm, 200 cm, Omit",197.1 cm,Find Extremum,0,scatterplot_data.csv_scatter_Height_vs._Weight_of_85_Males_black.png,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
