Unnamed: 0,dataset,question,answer,question_type,referential_title,filename,dataset_100_stacked_bar_data.csv,dataset_area_data.csv,dataset_bar_data.csv,dataset_histogram_data.csv,dataset_line_data.csv,dataset_pie_data.csv,dataset_scatterplot_data.csv,dataset_stacked_area_data.csv,dataset_stacked_bar_data.csv,plot_type_bar,plot_type_hist,plot_type_line,plot_type_pie,plot_type_scatter,plot_type_stacked_bar,plot_type_stacked_bar_100,color_black,color_burlywood,color_chartreuse,color_lightgray,color_lightpink,color_mediumvioletred,color_navy,color_red,color_saddlebrown,color_tomato
2390,area_data.csv,"What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? Options: $4.4 - $6.2, $4.6 - $5.9, $4.6 - $6.0, $4.6 - $6.1, Omit", $4.6 - $6.0,Determine Range,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_tomato.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2391,area_data.csv,"What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? Options: $4.4 - $6.2, $4.6 - $5.9, $4.6 - $6.0, $4.6 - $6.1, Omit", $4.6 - $6.0,Determine Range,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_tomato.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2392,area_data.csv,"What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? Options: $4.4 - $6.2, $4.6 - $5.9, $4.6 - $6.0, $4.6 - $6.1, Omit", $4.6 - $6.0,Determine Range,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_black.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2393,area_data.csv,"What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? Options: $4.4 - $6.2, $4.6 - $5.9, $4.6 - $6.0, $4.6 - $6.1, Omit", $4.6 - $6.0,Determine Range,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_black.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2394,area_data.csv,"What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? Options: $4.4 - $6.2, $4.6 - $5.9, $4.6 - $6.0, $4.6 - $6.1, Omit", $4.6 - $6.0,Determine Range,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_mediumvioletred.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2395,area_data.csv,"What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? Options: $4.4 - $6.2, $4.6 - $5.9, $4.6 - $6.0, $4.6 - $6.1, Omit", $4.6 - $6.0,Determine Range,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_mediumvioletred.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2396,area_data.csv,"What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? Options: $4.4 - $6.2, $4.6 - $5.9, $4.6 - $6.0, $4.6 - $6.1, Omit", $4.6 - $6.0,Determine Range,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_chartreuse.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2397,area_data.csv,"What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? Options: $4.4 - $6.2, $4.6 - $5.9, $4.6 - $6.0, $4.6 - $6.1, Omit", $4.6 - $6.0,Determine Range,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_chartreuse.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2398,area_data.csv,"What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? Options: $4.4 - $6.2, $4.6 - $5.9, $4.6 - $6.0, $4.6 - $6.1, Omit", $4.6 - $6.0,Determine Range,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_burlywood.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2399,area_data.csv,"What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? Options: $4.4 - $6.2, $4.6 - $5.9, $4.6 - $6.0, $4.6 - $6.1, Omit", $4.6 - $6.0,Determine Range,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_burlywood.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2440,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_red.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2441,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_red.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2442,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_saddlebrown.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2443,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_saddlebrown.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2444,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_lightgray.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2445,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_lightgray.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2446,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_lightpink.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2447,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_lightpink.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2448,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_navy.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2449,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_navy.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2450,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_tomato.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2451,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_tomato.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2452,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_black.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2453,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_black.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2454,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_mediumvioletred.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2455,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_mediumvioletred.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2456,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_chartreuse.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2457,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_chartreuse.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2458,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_burlywood.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2459,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_burlywood.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2500,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_red.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2501,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_red.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2502,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_saddlebrown.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2503,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_saddlebrown.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2504,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_lightgray.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2505,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_lightgray.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2506,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_lightpink.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2507,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_lightpink.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2508,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_navy.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2509,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_navy.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2510,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_tomato.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2511,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_tomato.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2512,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_black.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2513,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_black.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2514,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_mediumvioletred.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2515,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_mediumvioletred.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2516,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_chartreuse.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2517,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_chartreuse.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2518,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_burlywood.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2519,area_data.csv,"Over the course of 2013, the average price of a pound of coffee beans was ____________. Options: rising, falling, staying, Omit", falling,Find Correlations/Trends,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_burlywood.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2560,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_red.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2561,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_red.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2562,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_saddlebrown.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2563,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_saddlebrown.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2564,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_lightgray.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2565,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_lightgray.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2566,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_lightpink.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2567,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_lightpink.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2568,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_navy.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2569,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_navy.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2570,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_tomato.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2571,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_tomato.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2572,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_black.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2573,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_black.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2574,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_mediumvioletred.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2575,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_mediumvioletred.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2576,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_chartreuse.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2577,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_chartreuse.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2578,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_burlywood.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2579,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_burlywood.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2620,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_red.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2621,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_red.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2622,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_saddlebrown.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2623,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_saddlebrown.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2624,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_lightgray.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2625,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_lightgray.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2626,area_data.csv,"For how many months was the average price of a pound of coffee beans cheaper than that in December 2013? Options: 3 months, 4 months, 5 months, 6 months, Omit ", 3 months ,Make Comparisons,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_lightpink.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
